app_id,app_name,rating,reviews,app_size,installs, price ,last_updated
A3660,Lep's World 2 🍀🍀,4.3,798522,57,"100,000,000", -   ,6/7/2018
A3661,Sports Car Driving Simulator 2018,4.3,2178,57,"500,000", -   ,3/28/2018
A3662,Modern Combat 5: eSports FPS,4.3,2903386,58,"100,000,000", -   ,7/24/2018
A3663,WithstandZ - Zombie Survival!,4.3,121612,59,"1,000,000", -   ,12/28/2017
A3664,Dash Quest Heroes,4.3,8432,59,"500,000", -   ,7/16/2018
A3665,Dr Dre - Beatmaker,4.3,146,6,"10,000", -   ,2/28/2018
A3666,CJ: Strike Back,4.3,29330,6.9,"1,000,000", -   ,8/17/2012
A3667,Governor of Poker 2 - OFFLINE POKER GAME,4.3,246538,60,"5,000,000", -   ,3/6/2018
A3668,Clash of Axe: Flippy Lumberjack Action X,4.3,6,61,"1,000", -   ,9/14/2017
A3669,Temple Run 2,4.3,8118609,62,"500,000,000", -   ,7/5/2018
A3670,Temple Run 2,4.3,8118937,62,"500,000,000", -   ,7/5/2018
A3671,Temple Run 2,4.3,8118937,62,"500,000,000", -   ,7/5/2018
A3672,Temple Run 2,4.3,8119151,62,"500,000,000", -   ,7/5/2018
A3673,Temple Run 2,4.3,8119154,62,"500,000,000", -   ,7/5/2018
A3674,Temple Run 2,4.3,8116142,62,"500,000,000", -   ,7/5/2018
A3675,Rento - Dice Board Game Online,4.3,205830,63,"10,000,000", -   ,6/20/2018
A3676,Pineapple Pen,4.3,157264,65,"10,000,000", -   ,12/30/2016
A3677,Dead Target Zombie Shooting US Sniper Killer Squad,4.3,240,65,"50,000", -   ,10/3/2017
A3678,Gangster City Auto Theft,4.3,350,67,"50,000", -   ,7/27/2018
A3679,Rage Fight of Streets - Beat Em Up Game,4.3,1489,67,"100,000", -   ,5/13/2018
A3680,Dr Driving Racer,4.3,183,68,"10,000", -   ,6/14/2018
A3681,Racing Moto,4.3,697805,7.4,"50,000,000", -   ,7/3/2018
A3682,Jurassic World™ Alive,4.3,309176,70,"5,000,000", -   ,8/2/2018
A3683,Heirs & Graces,4.3,125,70,"5,000", -   ,7/1/2016
A3684,GUNSHIP BATTLE: Helicopter 3D,4.3,2151039,75,"50,000,000", -   ,8/1/2018
A3685,Candy Crush Jelly Saga,4.3,1300490,78,"50,000,000", -   ,7/20/2018
A3686,Candy Crush Jelly Saga,4.3,1300619,78,"50,000,000", -   ,7/20/2018
A3687,War and Order,4.3,224514,81,"5,000,000", -   ,7/18/2018
A3688,Fatal Raid - No.1 Mobile FPS,4.3,56496,81,"1,000,000", -   ,8/7/2018
A3689,Tokyo Ghoul: Dark War,4.3,25094,82,"1,000,000", -   ,7/6/2018
A3690,DEER HUNTER 2018,4.3,955656,82,"10,000,000", -   ,6/26/2018
A3691,DEER HUNTER 2018,4.3,955614,82,"10,000,000", -   ,6/26/2018
A3692,Cheating Tom 3 - Genius School,4.3,90415,84,"10,000,000", -   ,7/24/2018
A3693,Real Gangster Crime,4.3,285814,84,"10,000,000", -   ,6/26/2018
A3694,Big Hunter,4.3,245455,84,"10,000,000", -   ,5/31/2018
A3695,Adventure Time Run,4.3,24628,88,"1,000,000", -   ,7/26/2018
A3696,Carros Rebaixados BR,4.3,20691,89,"1,000,000", -   ,7/31/2018
A3697,CS16Client,4.3,8668,9.1,"500,000", -   ,4/1/2017
A3698,Justice League Action Run,4.3,22333,9.7,"1,000,000", -   ,8/7/2018
A3699,MARVEL Strike Force,4.3,165888,91,"5,000,000", -   ,7/31/2018
A3700,MARVEL Strike Force,4.3,165928,91,"5,000,000", -   ,7/31/2018
A3701,Reload: The Z-Team,4.3,1655,91,"100,000", -   ,2/28/2018
A3702,Power Rangers: Legacy Wars,4.3,264755,91,"10,000,000", -   ,7/17/2018
A3703,MARVEL Contest of Champions,4.3,2468063,92,"50,000,000", -   ,7/30/2018
A3704,MARVEL Contest of Champions,4.3,2468915,92,"50,000,000", -   ,7/30/2018
A3705,Crime Wars S. Andreas,4.3,5785,93,"500,000", -   ,4/12/2017
A3706,DJMAX TECHNIKA Q - Music Game,4.3,21107,95,"100,000", -   ,7/30/2018
A3707,Rope Hero Return of a Legend,4.3,9951,96,"1,000,000", -   ,8/26/2016
A3708,Zombie Avengers:(Dreamsky)Stickman War Z,4.3,13604,96,"1,000,000",0.99,6/26/2018
A3709,Tank Stars,4.3,174755,98,"10,000,000", -   ,7/11/2018
A3710,Stickman Legends: Shadow Wars,4.4,38419,100,"1,000,000",0.99,8/3/2018
A3711,FRONTLINE COMMANDO,4.4,1351833,12,"10,000,000", -   ,10/28/2013
A3712,CONTRACT KILLER: ZOMBIES (NR),4.4,206602,13,"5,000,000", -   ,7/1/2013
A3713,CONTRACT KILLER: ZOMBIES,4.4,144545,13,"5,000,000", -   ,12/1/2011
A3714,Dr. Parking 4,4.4,475369,13,"50,000,000", -   ,3/6/2018
A3715,Farm Fruit Pop: Party Time,4.4,9305,14,"1,000,000", -   ,8/2/2018
A3716,Lords Mobile: Battle of the Empires - Strategy RPG,4.4,3057481,14,"50,000,000", -   ,7/26/2018
A3717,Jewels classic Prince,4.4,47644,15,"5,000,000", -   ,6/15/2018
A3718,Axe Champion,4.4,21,15,"5,000", -   ,5/28/2018
A3719,Backgammon NJ for Android,4.4,1644,15,"10,000",7.99,4/5/2017
A3720,Beach Shoot Em Up: Head Hunter,4.4,1218,15,"500,000", -   ,3/6/2018
A3721,Superbrothers Sword & Sworcery,4.4,11023,16,"100,000",3.99,1/26/2018
A3722,Fruits Bomb,4.4,74673,17,"10,000,000", -   ,7/6/2018
A3723,Fruits Bomb,4.4,74695,17,"10,000,000", -   ,7/6/2018
A3724,Hambo,4.4,125578,17,"5,000,000", -   ,7/6/2015
A3725,Call of Mini™ Zombies 2,4.4,248417,17,"5,000,000", -   ,2/10/2015
A3726,MORTAL KOMBAT X,4.4,3039889,18,"10,000,000", -   ,6/27/2018
A3727,Forgotten Hill: Fall,4.4,1063,18,"50,000", -   ,10/30/2017
A3728,G-Switch 2,4.4,12683,19,"1,000,000", -   ,2/5/2018
A3729,Stickman and Axe,4.4,69,2.8,"50,000", -   ,11/25/2017
A3730,THE KING OF FIGHTERS-A 2012(F),4.4,406511,21,"5,000,000", -   ,10/21/2016
A3731,Destroy Gunners Σ,4.4,10786,21,"1,000,000", -   ,1/14/2017
A3732,Jungle Monkey Run,4.4,54082,21,"10,000,000", -   ,7/11/2018
A3733,Need for Speed™ No Limits,4.4,3344300,22,"50,000,000", -   ,7/24/2018
A3734,Grand Theft Auto: San Andreas,4.4,348962,26,"1,000,000",6.99,3/21/2015
A3735,Rope Superhero Unlimited,4.4,6735,26,"1,000,000", -   ,5/10/2017
A3736,RC City Police Heavy Traffic Racer,4.4,3250,27,"1,000,000", -   ,7/19/2018
A3737,Sudoku Master,4.4,58387,3.3,"1,000,000", -   ,12/13/2013
A3738,Destiny Ninja Shall we date otome games love story,4.4,13079,30,"500,000", -   ,4/20/2018
A3739,Quiz CS:GO players,4.4,460,31,"50,000", -   ,6/23/2018
A3740,Injustice: Gods Among Us,4.4,2440877,32,"10,000,000", -   ,6/14/2018
A3741,Paint Hit,4.4,37023,33,"10,000,000", -   ,7/6/2018
A3742,BLACKJACK!,4.4,524467,33,"10,000,000", -   ,7/7/2016
A3743,DK Quiz,4.4,1628,34,"50,000", -   ,4/10/2014
A3744,Gate Of Death Ep: 1,4.4,7,34,100, -   ,10/7/2016
A3745,PUBG MOBILE,4.4,3715656,36,"50,000,000", -   ,7/24/2018
A3746,PUBG MOBILE,4.4,3714270,36,"50,000,000", -   ,7/24/2018
A3747,PUBG MOBILE,4.4,3716278,36,"50,000,000", -   ,7/24/2018
A3748,PUBG MOBILE,4.4,3697174,36,"50,000,000", -   ,7/24/2018
A3749,Ez Mirror Match,4.4,3344,36,"500,000", -   ,1/3/2018
A3750,BF at Sea Refueled,4.4,1849,37,"10,000", -   ,10/20/2015
A3751,Gear.Club - True Racing,4.4,140658,37,"1,000,000", -   ,8/1/2018
A3752,Grand Bat Superhero Flying Assault Rescue Mission,4.4,1094,37,"500,000", -   ,7/9/2018
A3753,GUN ZOMBIE,4.4,243121,38,"5,000,000", -   ,10/17/2014
A3754,Cartoon Wars: Blade,4.4,165656,38,"5,000,000", -   ,2/7/2018
A3755,The Visitor: Ep.1 - Kitty Cat Carnage,4.4,3017,39,"500,000", -   ,1/2/2018
A3756,BJ Bridge Pro 2018,4.4,17,4.8,500,4.49,5/21/2018
A3757,Rolly Vortex,4.4,98123,40,"10,000,000", -   ,5/25/2018
A3758,Millionaire : Who want to be?,4.4,4396,40,"100,000", -   ,4/12/2017
A3759,SecondSecret ‐「恋を読む」BLノベルゲーム‐,4.4,1563,40,"50,000", -   ,6/29/2017
A3760,Stickman Warriors Heroes 2,4.4,13714,41,"1,000,000", -   ,4/15/2017
A3761,AJ Jump: Animal Jam Kangaroos!,4.4,2975,42,"50,000",1.99,3/7/2016
A3762,The Vikings,4.4,15806,42,"1,000,000", -   ,6/6/2018
A3763,RUN JUMP RUN-fun games for free,4.4,661,42,"100,000", -   ,4/20/2018
A3764,M3-X5-X6-M-İ3-İ8 RACİNG 2018,4.4,596,44,"100,000", -   ,2/12/2017
A3765,Flat Pack,4.4,862,44,"100,000", -   ,3/16/2018
A3766,MazeMilitia Classic Multiplayer Shooting Game,4.4,1294,44,"50,000", -   ,3/8/2018
A3767,Five Nights at Freddy's 4 Demo,4.4,889425,45,"10,000,000", -   ,7/26/2015
A3768,Angry Birds Rio,4.4,2610526,46,"100,000,000", -   ,7/3/2018
A3769,Angry Birds Rio,4.4,2610622,46,"100,000,000", -   ,7/3/2018
A3770,Angry Birds Rio,4.4,2610680,46,"100,000,000", -   ,7/3/2018
A3771,Angry Birds Rio,4.4,2610328,46,"100,000,000", -   ,7/3/2018
A3772,Robot Fighting Games™ - Real Boxing Champions 3D,4.4,30,47,"5,000", -   ,7/2/2018
A3773,Bike Race - Bike Blast Rush,4.4,83891,48,"10,000,000", -   ,7/19/2018
A3774,Cut the Rope FULL FREE,4.4,2123381,49,"100,000,000", -   ,7/5/2018
A3775,Cut the Rope FULL FREE,4.4,2123793,49,"100,000,000", -   ,7/5/2018
A3776,Critical Ops,4.4,1397944,50,"10,000,000", -   ,7/31/2018
A3777,Rivals at War: Firefight,4.4,344819,51,"5,000,000", -   ,10/18/2016
A3778,Glitch Fixers: Powerpuff Girls,4.4,39698,51,"5,000,000", -   ,12/1/2016
A3779,Zynga Poker – Texas Holdem,4.4,1986068,52,"50,000,000", -   ,7/25/2018
A3780,DINO HUNTER: DEADLY SHORES,4.4,1381820,54,"10,000,000", -   ,3/14/2017
A3781,DINO HUNTER: DEADLY SHORES,4.4,1381624,54,"10,000,000", -   ,3/14/2017
A3782,Fate/Grand Order (English),4.4,16601,55,"500,000", -   ,7/26/2018
A3783,Slendrina X,4.4,12736,56,"1,000,000", -   ,12/18/2017
A3784,I Am Innocent,4.4,208501,56,"1,000,000", -   ,7/23/2018
A3785,Sonic the Hedgehog™ Classic,4.4,125652,56,"10,000,000", -   ,6/18/2018
A3786,Car Driving Simulator Drift,4.4,19816,57,"1,000,000", -   ,11/3/2017
A3787,Call of Duty®: Heroes,4.4,1604146,57,"10,000,000", -   ,6/27/2018
A3788,Red Ball 4,4.4,1432447,59,"50,000,000", -   ,11/9/2017
A3789,AE Fishing Hunter,4.4,14,6.6,"1,000", -   ,3/15/2016
A3790,Skip-Bo™,4.4,33661,60,"100,000",2.99,8/3/2018
A3791,Battlelands Royale,4.4,105620,61,"1,000,000", -   ,7/16/2018
A3792,Saiyan Z: Super SSJ Ultimate Combat,4.4,306,61,"10,000", -   ,4/18/2018
A3793,Magic Tiles - TWICE Edition (K-Pop),4.4,2351,62,"100,000", -   ,7/25/2018
A3794,Hill Climb Racing,4.4,8923587,63,"100,000,000", -   ,7/2/2018
A3795,The Game of Life,4.4,18621,63,"100,000",2.99,7/4/2018
A3796,Hill Climb Racing,4.4,8923818,63,"100,000,000", -   ,7/2/2018
A3797,Hill Climb Racing,4.4,8923847,63,"100,000,000", -   ,7/2/2018
A3798,Hill Climb Racing,4.4,8921451,63,"100,000,000", -   ,7/2/2018
A3799,The Game of Life,4.4,18652,63,"100,000",2.99,7/4/2018
A3800,Zombie Hunter: Post Apocalypse Survival Games,4.4,327599,66,"10,000,000", -   ,7/28/2017
A3801,Candy Crush Soda Saga,4.4,6198563,67,"100,000,000", -   ,7/10/2018
A3802,Candy Crush Soda Saga,4.4,6198880,67,"100,000,000", -   ,7/10/2018
A3803,Candy Crush Soda Saga,4.4,6199095,67,"100,000,000", -   ,7/10/2018
A3804,Banana Kong,4.4,3452530,68,"100,000,000", -   ,2/7/2018
A3805,Golden HoYeah Slots - Real Casino Slots,4.4,201537,68,"5,000,000", -   ,8/1/2018
A3806,Plants vs. Zombies FREE,4.4,4066989,69,"100,000,000", -   ,7/6/2018
A3807,Shooting King,4.4,257724,69,"10,000,000", -   ,5/25/2018
A3808,Plants vs. Zombies FREE,4.4,4066980,69,"100,000,000", -   ,7/6/2018
A3809,Plants vs. Zombies FREE,4.4,4067651,69,"100,000,000", -   ,7/6/2018
A3810,Plants vs. Zombies FREE,4.4,4067651,69,"100,000,000", -   ,7/6/2018
A3811,Don't Starve: Pocket Edition,4.4,17988,7.9,"100,000",4.99,7/25/2018
A3812,Farm Heroes Saga,4.4,7614130,70,"100,000,000", -   ,7/26/2018
A3813,Farm Heroes Saga,4.4,7614271,70,"100,000,000", -   ,7/26/2018
A3814,Farm Heroes Saga,4.4,7614415,70,"100,000,000", -   ,7/26/2018
A3815,Swamp Attack,4.4,2119218,70,"50,000,000", -   ,6/29/2018
A3816,Swamp Attack,4.4,2119235,70,"50,000,000", -   ,6/29/2018
A3817,Farm Heroes Saga,4.4,7614407,70,"100,000,000", -   ,7/26/2018
A3818,NARUTO X BORUTO NINJA VOLTAGE,4.4,267395,71,"5,000,000", -   ,7/19/2018
A3819,Candy Crush Saga,4.4,22426677,74,"500,000,000", -   ,7/5/2018
A3820,Candy Crush Saga,4.4,22428456,74,"500,000,000", -   ,7/5/2018
A3821,Candy Crush Saga,4.4,22428456,74,"500,000,000", -   ,7/5/2018
A3822,Candy Crush Saga,4.4,22429716,74,"500,000,000", -   ,7/5/2018
A3823,Candy Crush Saga,4.4,22430188,74,"500,000,000", -   ,7/5/2018
A3824,Candy Crush Saga,4.4,22430188,74,"500,000,000", -   ,7/5/2018
A3825,DEER HUNTER CLASSIC,4.4,3941129,77,"50,000,000", -   ,7/16/2018
A3826,Sid Story,4.4,28510,78,"500,000", -   ,8/1/2018
A3827,"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",4.4,41975,79,"1,000,000", -   ,7/19/2018
A3828,Creative Destruction,4.4,201426,80,"5,000,000", -   ,8/2/2018
A3829,Iron Blade,4.4,161637,82,"10,000,000", -   ,7/18/2018
A3830,The Escapists,4.4,7412,84,"100,000",4.99,4/26/2018
A3831,Vector,4.4,3058687,89,"100,000,000", -   ,7/18/2016
A3832,Love Nikki-Dress UP Queen,4.4,212524,93,"5,000,000", -   ,7/24/2018
A3833,Jetpack Joyride,4.4,4638163,96,"100,000,000", -   ,7/19/2018
A3834,Jetpack Joyride,4.4,4637439,96,"100,000,000", -   ,7/19/2018
A3835,Angry Birds Classic,4.4,5566669,97,"100,000,000", -   ,5/24/2018
A3836,Angry Birds Classic,4.4,5566805,97,"100,000,000", -   ,5/24/2018
A3837,Angry Birds Classic,4.4,5566889,97,"100,000,000", -   ,5/24/2018
A3838,Angry Birds Classic,4.4,5566908,97,"100,000,000", -   ,5/24/2018
A3839,Angry Birds Classic,4.4,5565856,97,"100,000,000", -   ,5/24/2018
A3840,Last Shelter: Survival,4.4,93033,98,"5,000,000", -   ,8/4/2018
A3841,BZ Zombie VR,4.4,12,98,"1,000", -   ,2/7/2018
A3842,Hero Hunters,4.4,70747,99,"5,000,000", -   ,7/31/2018
A3843,Rope Hero 3,4.4,45871,99,"5,000,000", -   ,5/8/2017
A3844,Arena of Valor: 5v5 Arena Game,4.4,438911,99,"10,000,000", -   ,6/28/2018
A3845,Mobile Legends: Bang Bang,4.4,8219586,99,"100,000,000", -   ,7/24/2018
A3846,Kill Shot Bravo: Sniper FPS,4.4,579519,99,"10,000,000", -   ,7/18/2018
A3847,League of Stickman 2018- Ninja Arena PVP(Dreamsky),4.4,32496,99,"1,000,000",0.99,7/3/2018
A3848,Eyes - The Scary Horror Game Adventure,4.4,499483,99,"10,000,000", -   ,8/2/2018
A3849,Rope Hero: Vice Town,4.4,452589,99,"10,000,000", -   ,7/1/2018
A3850,Hungry Shark Evolution,4.5,6074334,100,"100,000,000", -   ,7/25/2018
A3851,Mini Golf King - Multiplayer Game,4.5,531458,100,"5,000,000", -   ,7/20/2018
A3852,Hungry Shark Evolution,4.5,6074627,100,"100,000,000", -   ,7/25/2018
A3853,Hungry Shark Evolution,4.5,6071542,100,"100,000,000", -   ,7/25/2018
A3854,CKZ ORIGINS,4.5,219821,10,"1,000,000", -   ,10/28/2013
A3855,Jewels Star: OZ adventure,4.5,21892,14,"1,000,000", -   ,12/29/2017
A3856,Jewels Star: OZ adventure,4.5,21892,14,"1,000,000", -   ,12/29/2017
A3857,FRONTLINE COMMANDO: D-DAY,4.5,1736105,14,"10,000,000", -   ,5/16/2014
A3858,Star Wars ™: DIRTY,4.5,38207,15,"100,000",9.99,10/19/2015
A3859,Chess Free,4.5,1375988,15,"50,000,000", -   ,6/7/2018
A3860,ONScripter Plus (Ad Free),4.5,100,17,"1,000",3.99,4/7/2016
A3861,Super Jim Jump - pixel 3d,4.5,10393,18,"1,000,000", -   ,7/11/2018
A3862,Super Jim Jump - pixel 3d,4.5,10434,18,"1,000,000", -   ,7/11/2018
A3863,Super Jim Jump - pixel 3d,4.5,10460,18,"1,000,000", -   ,7/11/2018
A3864,SAMURAI vs ZOMBIES DEFENSE,4.5,407788,19,"5,000,000", -   ,7/18/2013
A3865,Ultimate Quiz for CS:GO - Skins | Cases | Players,4.5,2526,22,"100,000", -   ,2/14/2018
A3866,Forgotten Hill: Puppeteer,4.5,2917,22,"100,000", -   ,10/30/2017
A3867,Anger of stick 5 : zombie,4.5,549039,23,"50,000,000", -   ,8/3/2018
A3868,Anger of stick 5 : zombie,4.5,547644,23,"50,000,000", -   ,8/3/2018
A3869,R-TYPE,4.5,7687,23,"100,000",1.99,2/27/2017
A3870,Guess The Emoji,4.5,76627,23,"5,000,000", -   ,7/3/2018
A3871,Adivina el cantante de Trap y Reggaeton,4.5,1914,24,"100,000", -   ,6/29/2018
A3872,Fun Texas Hold'em Poker,4.5,32831,24,"500,000", -   ,5/12/2017
A3873,Forgotten Hill: Surgery,4.5,2431,24,"100,000", -   ,11/3/2017
A3874,Texas HoldEm Poker Deluxe (BR),4.5,1418,26,"10,000", -   ,5/30/2018
A3875,Texas HoldEm Poker Deluxe,4.5,396090,26,"10,000,000", -   ,5/30/2018
A3876,Texas Holdem Poker Pro,4.5,114479,26,"5,000,000", -   ,12/20/2017
A3877,Hungry Shark World,4.5,1242855,27,"50,000,000", -   ,7/18/2018
A3878,AE City Jump,4.5,804,27,"10,000", -   ,7/18/2018
A3879,Hungry Shark World,4.5,1243017,27,"50,000,000", -   ,7/18/2018
A3880,Ludo Dz,4.5,17,28,500, -   ,8/27/2017
A3881,Sweet Fruit Candy,4.5,197540,29,"10,000,000", -   ,7/16/2018
A3882,Quiz: Logo game,4.5,306764,29,"10,000,000", -   ,8/3/2018
A3883,STARDOM: THE A-LIST,4.5,152658,29,"1,000,000", -   ,9/12/2014
A3884,Lost Journey (Dreamsky),4.5,32344,29,"1,000,000",0.99,10/21/2016
A3885,Checkers,4.5,375996,3.3,"10,000,000", -   ,8/6/2018
A3886,Runner 3d like,4.5,559,32,"100,000", -   ,8/3/2018
A3887,Gangstar Vegas - mafia game,4.5,4830407,32,"50,000,000", -   ,5/25/2018
A3888,Stupid Zombies,4.5,464900,33,"10,000,000", -   ,6/27/2018
A3889,Axe Knight,4.5,52,33,"5,000", -   ,6/26/2018
A3890,Roll the Ball® - slide puzzle,4.5,1385093,35,"100,000,000", -   ,8/2/2018
A3891,Ultimate DC Challenge,4.5,937,35,"10,000", -   ,10/19/2017
A3892,PAC-MAN CE DX,4.5,1692,36,"10,000",4.99,4/23/2018
A3893,Vikings: an Archer's Journey,4.5,10256,39,"1,000,000", -   ,12/11/2017
A3894,Archery Physics Objects Destruction Apple shooter,4.5,6026,39,"100,000", -   ,7/7/2018
A3895,Asphalt Xtreme: Rally Racing,4.5,567984,39,"10,000,000", -   ,7/16/2018
A3896,Bubble Shooter Genies,4.5,26985,41,"5,000,000", -   ,6/4/2018
A3897,Endless Ducker,4.5,8193,41,"500,000", -   ,9/16/2016
A3898,DB Ultra Saiyan Battle,4.5,33,44,"1,000", -   ,7/25/2018
A3899,Robbery Bob,4.5,617732,44,"10,000,000", -   ,7/29/2018
A3900,Hero Fighter X,4.5,24210,45,"500,000", -   ,11/13/2015
A3901,Elite Commando Shooting War,4.5,14,45,100, -   ,6/29/2018
A3902,Bubble Shooter,4.5,148897,46,"10,000,000", -   ,7/17/2018
A3903,Bubble Shooter,4.5,148895,46,"10,000,000", -   ,7/17/2018
A3904,Bubble Shooter,4.5,148945,46,"10,000,000", -   ,7/17/2018
A3905,Bubble Shooter,4.5,148990,46,"10,000,000", -   ,7/17/2018
A3906,Angry Birds Space HD,4.5,43645,46,"5,000,000", -   ,5/25/2018
A3907,Law of Creation: A Playable Manga,4.5,13118,47,"500,000", -   ,6/25/2018
A3908,Space X: Sky Wars of Air Force,4.5,10748,47,"1,000,000", -   ,8/4/2018
A3909,Standoff 2,4.5,299046,47,"10,000,000", -   ,7/12/2018
A3910,Heart of Vegas™ Slots – Free Slot Casino Games,4.5,264282,48,"10,000,000", -   ,7/12/2018
A3911,Bomber Friends,4.5,776730,49,"10,000,000", -   ,7/26/2018
A3912,Who am I? (Biblical),4.5,5849,5.1,"500,000", -   ,9/13/2017
A3913,New York Mysteries (Full),4.5,514,5.9,"5,000",6.99,6/4/2018
A3914,Bubble Shooter,4.5,43576,50,"5,000,000", -   ,9/13/2017
A3915,Rolling Sky,4.5,1117212,50,"50,000,000", -   ,8/3/2018
A3916,Five Nights at Freddy's 3 Demo,4.5,1041836,50,"10,000,000", -   ,4/2/2015
A3917,Free Poker Games : Downtown Casino - Texas Holdem,4.5,2032,50,"50,000", -   ,6/5/2018
A3918,BlackJack 21 Pro,4.5,26744,51,"500,000", -   ,7/27/2018
A3919,8 Ball Pool,4.5,14198297,52,"100,000,000", -   ,7/31/2018
A3920,8 Ball Pool,4.5,14198602,52,"100,000,000", -   ,7/31/2018
A3921,8 Ball Pool,4.5,14200344,52,"100,000,000", -   ,7/31/2018
A3922,8 Ball Pool,4.5,14200550,52,"100,000,000", -   ,7/31/2018
A3923,Solitaire TriPeaks,4.5,446434,52,"10,000,000", -   ,8/1/2018
A3924,8 Ball Pool,4.5,14201891,52,"100,000,000", -   ,7/31/2018
A3925,8 Ball Pool,4.5,14201604,52,"100,000,000", -   ,7/31/2018
A3926,Blood Domination - BL Game,4.5,415,52,"10,000", -   ,7/6/2018
A3927,Garena Free Fire,4.5,5465624,53,"100,000,000", -   ,8/3/2018
A3928,Traffic Racer,4.5,5387639,53,"100,000,000", -   ,2/27/2018
A3929,Word Crossy - A crossword game,4.5,240416,53,"5,000,000", -   ,8/1/2018
A3930,Garena Free Fire,4.5,5476569,53,"100,000,000", -   ,8/3/2018
A3931,Garena Free Fire,4.5,5476569,53,"100,000,000", -   ,8/3/2018
A3932,Traffic Racer,4.5,5387781,53,"100,000,000", -   ,2/27/2018
A3933,Garena Free Fire,4.5,5534114,53,"100,000,000", -   ,8/3/2018
A3934,Pixel Gun 3D: Survival shooter & Battle Royale,4.5,4487182,55,"50,000,000", -   ,7/4/2018
A3935,Mafia City,4.5,168717,56,"10,000,000", -   ,8/3/2018
A3936,Block Craft 3D: Building Simulator Games For Free,4.5,946926,57,"50,000,000", -   ,3/5/2018
A3937,Block Craft 3D: Building Simulator Games For Free,4.5,946926,57,"50,000,000", -   ,3/5/2018
A3938,Geometry Dash Lite,4.5,6181640,58,"100,000,000", -   ,12/22/2017
A3939,Bullet Force,4.5,634159,58,"10,000,000", -   ,6/21/2018
A3940,Granny,4.5,1135631,59,"50,000,000", -   ,5/29/2018
A3941,Granny,4.5,1137271,59,"50,000,000", -   ,5/29/2018
A3942,Granny,4.5,1137267,59,"50,000,000", -   ,5/29/2018
A3943,Granny,4.5,1138239,59,"50,000,000", -   ,5/29/2018
A3944,Granny,4.5,1128805,59,"50,000,000", -   ,5/29/2018
A3945,Magnum 3.0 Gun Custom SImulator,4.5,16815,59,"1,000,000", -   ,8/4/2018
A3946,Bounce Classic,4.5,38297,6.4,"10,000,000", -   ,7/5/2018
A3947,Knife Hit,4.5,461137,60,"10,000,000", -   ,5/22/2018
A3948,Crossy Road,4.5,4230886,60,"100,000,000", -   ,8/1/2018
A3949,Crossy Road,4.5,4229977,60,"100,000,000", -   ,8/1/2018
A3950,Block Strike,4.5,947515,60,"10,000,000", -   ,7/25/2018
A3951,Knife Hit,4.5,462614,60,"10,000,000", -   ,5/22/2018
A3952,Oggy,4.5,49971,61,"5,000,000", -   ,8/29/2017
A3953,Blossom Blast Saga,4.5,1125438,63,"10,000,000", -   ,7/5/2018
A3954,StirFry Stunts - We Bare Bears,4.5,121533,63,"10,000,000", -   ,3/24/2016
A3955,Nightenfell: Shared AR,4.5,20,65,"1,000",0.99,3/27/2018
A3956,BJ's Bingo & Gaming Casino,4.5,501,65,"10,000", -   ,7/26/2018
A3957,Dragon Hills,4.5,354373,66,"10,000,000", -   ,10/12/2017
A3958,BW-DGS plugin,4.5,70,0.674804688,"1,000", -   ,5/13/2018
A3959,Galaxian(FC),4.5,2,7.8,100,1.99,11/13/2015
A3960,Dude Perfect 2,4.5,401425,70,"10,000,000", -   ,4/12/2017
A3961,Dude Perfect 2,4.5,401648,70,"10,000,000", -   ,4/12/2017
A3962,Rider,4.5,655067,72,"10,000,000", -   ,7/17/2017
A3963,Rider,4.5,655145,72,"10,000,000", -   ,7/17/2017
A3964,Sonic Dash,4.5,3778921,75,"100,000,000", -   ,7/26/2018
A3965,Sonic Dash,4.5,3777822,75,"100,000,000", -   ,7/26/2018
A3966,Subway Surfers,4.5,27722264,76,"1,000,000,000", -   ,7/12/2018
A3967,Subway Surfers,4.5,27723193,76,"1,000,000,000", -   ,7/12/2018
A3968,Subway Surfers,4.5,27724094,76,"1,000,000,000", -   ,7/12/2018
A3969,Subway Surfers,4.5,27725352,76,"1,000,000,000", -   ,7/12/2018
A3970,Subway Surfers,4.5,27725352,76,"1,000,000,000", -   ,7/12/2018
A3971,Subway Surfers,4.5,27711703,76,"1,000,000,000", -   ,7/12/2018
A3972,World Series of Poker – WSOP Free Texas Holdem,4.5,910051,76,"10,000,000", -   ,8/2/2018
A3973,Smash Hit,4.5,4147718,79,"100,000,000", -   ,11/26/2015
A3974,Mad Skills BMX 2,4.5,29940,80,"1,000,000", -   ,7/26/2018
A3975,Dr. Parker : Parking Simulator,4.5,14253,81,"1,000,000", -   ,1/18/2018
A3976,Cooking Fever,4.5,3197865,82,"100,000,000", -   ,7/12/2018
A3977,Cooking Fever,4.5,3198176,82,"100,000,000", -   ,7/12/2018
A3978,Shadow Fight 2 Special Edition,4.5,10440,86,"50,000",4.99,5/30/2018
A3979,Last Day on Earth: Survival,4.5,2311785,87,"10,000,000", -   ,8/1/2018
A3980,Last Day on Earth: Survival,4.5,2308916,87,"10,000,000", -   ,8/1/2018
A3981,Traps n' Gemstones,4.5,413,9.1,"1,000",4.99,5/17/2017
