app_id,app_name,category,app_type,content_rating,genres,sub_genre,rating,reviews,app_size,installs,price,last_updated
A4844,"Maps, GPS Navigation & Directions, Street View",MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.2,207440,6.4,10000000,0.00 ,7/23/2018
A4845,FindShip,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.2,23279,8.5,1000000,0.00 ,4/26/2018
A4846,ixigo Cabs-Compare & Book Taxi,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.2,11838,9.2,1000000,0.00 ,4/9/2018
A4847,Alopec - Online Shipping System,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,1240,14,100000,0.00 ,11/2/2017
A4848,Red Transporte DF,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,11100,15,500000,0.00 ,4/28/2018
A4849,Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,15,0.16015625,5000,0.00 ,2/3/2013
A4850,CD COMET,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,12,2.6,100,0.00 ,8/4/2018
A4851,Subway Terminator: Smarter Subway,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,70556,26,10000000,0.00 ,7/17/2018
A4852,GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,63920,29,5000000,0.00 ,7/28/2018
A4853,GPS Speedometer - Trip Meter - Altimeter,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,32225,3.2,1000000,0.00 ,7/26/2018
A4854,Map Coordinates,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,16657,3.6,1000000,0.00 ,7/17/2018
A4855,Compass,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,286454,3.7,10000000,0.00 ,8/9/2016
A4856,Soviet Military Maps Free,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,21589,5.6,1000000,0.00 ,8/1/2018
A4857,NEXTCHARGE - Charging Stations,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,891,6.4,50000,0.00 ,7/26/2018
A4858,Air Traffic,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,14110,6.8,1000000,0.00 ,7/24/2018
A4859,Hondata Mobile,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,334,0.66015625,10000,0.00 ,8/23/2016
A4860,Czech Public Transport IDOS,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.3,26014,7.7,1000000,0.00 ,11/6/2017
A4861,Berlin Subway – BVG U-Bahn & S-Bahn map and routes,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,509,17,100000,0.00 ,6/6/2018
A4862,"Yahoo! transit guide free timetable, operation information, transfer search",MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,104800,22,10000000,0.00 ,7/26/2018
A4863,Big Q Car Service,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,75,26,5000,0.00 ,5/15/2017
A4864,Gps Route Finder,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,652,3.4,100000,0.00 ,5/26/2018
A4865,Map and Router Badge,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,3652,32,500000,0.00 ,7/25/2018
A4866,GPS Navigation & Offline Maps Sygic,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,1421884,33,50000000,0.00 ,7/26/2018
A4867,Speed Cameras Radar,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,18710,4,1000000,0.00 ,8/3/2018
A4868,hum app,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.4,10218,78,1000000,0.00 ,7/31/2018
A4869,CE Map - Interactive Conan Exiles Map,MAPS_AND_NAVIGATION,Paid,Everyone,Maps & Navigation,0,4.5,62,1.6,1000,0.99 ,6/30/2018
A4870,Radarbot Free: Speed Camera Detector & Speedometer,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,44348,11,5000000,0.00 ,7/6/2018
A4871,Blitzer.de,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,65590,18,5000000,0.00 ,7/9/2018
A4872,BS MAPS,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,6,2.5,50,0.00 ,7/28/2018
A4873,Snapp,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,37937,25,1000000,0.00 ,8/1/2018
A4874,Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,56443,43,1000000,0.00 ,6/26/2018
A4875,Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,56409,43,1000000,0.00 ,6/26/2018
A4876,Karta GPS - Offline Navigation,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,53562,60,1000000,0.00 ,5/4/2018
A4877,Electric Car Charging Points: Ev charger Stations,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.5,8,8.1,100,0.00 ,8/3/2018
A4878,DV Car Service,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.6,10,25,100,0.00 ,8/9/2017
A4879,ChargeHub - Find EV & Tesla Charging Stations,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.6,796,25,50000,0.00 ,5/18/2018
A4880,"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.6,16094,5.4,1000000,0.00 ,7/31/2018
A4881,Cestovné poriadky CP,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.6,2681,6.3,100000,0.00 ,9/25/2017
A4882,Offline Jízdní řády CG Transit,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.6,7314,7,100000,0.00 ,9/7/2017
A4883,PlugShare,MAPS_AND_NAVIGATION,Free,Teen,Maps & Navigation,0,4.7,4501,26,100000,0.00 ,7/25/2018
A4884,Sygic Car Navigation,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.7,162049,48,5000000,0.00 ,8/7/2018
A4885,Trucker Path – Truck Stops & Weigh Stations,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.7,38375,49,1000000,0.00 ,7/26/2018
A4886,GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.8,15865,3.3,1000000,0.00 ,8/3/2018
A4887,BL Taxi,MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.9,124,3.4,1000,0.00 ,3/26/2018
A4888,Tour BD (Bahir Dar Map),MAPS_AND_NAVIGATION,Free,Everyone,Maps & Navigation,0,4.9,49,3.9,100,0.00 ,10/16/2017
A4889,MbH BM,MEDICAL,Free,Everyone,Medical,0,1,1,2.3,100,0.00 ,12/14/2016
A4890,Clarksburg AH,MEDICAL,Free,Everyone,Medical,0,1,1,28,50,0.00 ,5/1/2017
A4891,Familial Hypercholesterolaemia Handbook,MEDICAL,Free,Everyone,Medical,0,1,2,33,100,0.00 ,7/2/2018
A4892,Wireless BP,MEDICAL,Free,Everyone,Medical,0,1.8,30,0.866210938,500,0.00 ,5/27/2016
A4893,UM BP Track,MEDICAL,Free,Everyone,Medical,0,2,1,29,50,0.00 ,6/27/2017
A4894,EP Lab Digest,MEDICAL,Free,Everyone,Medical,0,2.3,11,12,500,0.00 ,7/12/2018
A4895,5 Minute Veterinary Consult: Canine & Feline,MEDICAL,Free,Everyone,Medical,0,2.3,17,6.8,1000,0.00 ,3/29/2018
A4896,Libre Scan (Diabetes:M addon),MEDICAL,Free,Everyone,Medical,0,2.4,102,1.2,10000,0.00 ,7/9/2017
A4897,Aster DM Healthcare,MEDICAL,Free,Everyone,Medical,0,2.4,32,8.5,5000,0.00 ,11/21/2017
A4898,mobileRx Pharmacy,MEDICAL,Free,Everyone,Medical,0,2.5,124,43,10000,0.00 ,1/13/2017
A4899,InfantRisk Center HCP,MEDICAL,Paid,Everyone,Medical,0,2.6,41,14,1000,9.99 ,5/6/2015
A4900,Anthem BC Anywhere,MEDICAL,Free,Everyone,Medical,0,2.6,496,24,100000,0.00 ,7/27/2018
A4901,Anthem BC Anywhere,MEDICAL,Free,Everyone,Medical,0,2.6,496,24,100000,0.00 ,7/27/2018
A4902,Brandon Lakes AH,MEDICAL,Free,Everyone,Medical,0,2.6,5,27,100,0.00 ,5/5/2017
A4903,Anthem Anywhere,MEDICAL,Free,Everyone,Medical,0,2.7,2657,24,500000,0.00 ,7/27/2018
A4904,Anthem Anywhere,MEDICAL,Free,Everyone,Medical,0,2.7,2657,24,500000,0.00 ,7/27/2018
A4905,Patient Portal,MEDICAL,Free,Everyone,Medical,0,2.8,66,1.2,50000,0.00 ,10/25/2016
A4906,Brilliant Distinctions®,MEDICAL,Free,Everyone,Medical,0,2.8,78,72,50000,0.00 ,6/27/2018
A4907,Dialysis of Drugs,MEDICAL,Free,Everyone,Medical,0,2.9,92,1.5,10000,0.00 ,6/15/2018
A4908,Exposure Ed,MEDICAL,Free,Everyone,Medical,0,3,2,16,500,0.00 ,7/17/2018
A4909,Dexcom G6,MEDICAL,Free,Everyone,Medical,0,3,45,20,5000,0.00 ,7/16/2018
A4910,fred's Pharmacy,MEDICAL,Free,Everyone,Medical,0,3,315,22,100000,0.00 ,10/10/2017
A4911,fred's Pharmacy,MEDICAL,Free,Everyone,Medical,0,3,315,22,100000,0.00 ,10/10/2017
A4912,Nursing Care Plan NANDA Tables,MEDICAL,Paid,Everyone,Medical,0,3,4,3.4,500,0.99 ,5/9/2017
A4913,abeoCoder,MEDICAL,Free,Everyone,Medical,0,3.1,83,3.2,10000,0.00 ,7/30/2018
A4914,ConnectLine,MEDICAL,Free,Everyone,Medical,0,3.1,253,4.2,50000,0.00 ,9/12/2016
A4915,Tinnitus Alleviator,MEDICAL,Free,Everyone,Medical,0,3.1,82,42,5000,0.00 ,12/23/2017
A4916,MommyMeds,MEDICAL,Paid,Everyone,Medical,0,3.2,45,21,5000,3.99 ,11/15/2017
A4917,EMT PASS,MEDICAL,Paid,Everyone,Medical,0,3.4,51,2.4,1000,29.99 ,10/22/2014
A4918,EMT PASS,MEDICAL,Paid,Everyone,Medical,0,3.4,51,2.4,1000,29.99 ,10/22/2014
A4920,Interactive CT and MRI Anatomy,MEDICAL,Paid,Everyone,Medical,0,3.4,35,24,1000,15.46 ,5/27/2015
A4921,MDLIVE: Talk to a Doctor 24/7,MEDICAL,Free,Everyone,Medical,0,3.4,650,27,100000,0.00 ,7/23/2018
A4922,iFORA BP,MEDICAL,Free,Everyone,Medical,0,3.4,18,45,1000,0.00 ,6/5/2018
A4923,OE TRACKER CE Attendance App,MEDICAL,Free,Everyone,Medical,0,3.4,16,7.8,5000,0.00 ,3/20/2018
A4924,Calcium Pro,MEDICAL,Paid,Everyone,Medical,0,3.4,77,9.9,5000,2.99 ,4/18/2017
A4925,CVS Caremark,MEDICAL,Free,Everyone,Medical,0,3.5,3707,10,500000,0.00 ,7/28/2018
A4926,Fever Care,MEDICAL,Free,Everyone,Medical,0,3.5,19,2.2,5000,0.00 ,5/12/2018
A4927,BioLife Plasma Services,MEDICAL,Free,Everyone,Medical,0,3.5,250,23,100000,0.00 ,7/9/2018
A4928,GlassesOff,MEDICAL,Free,Everyone,Medical,0,3.5,1288,38,100000,0.00 ,7/10/2018
A4929,A Manual of Acupuncture,MEDICAL,Paid,Everyone,Medical,0,3.5,214,68,1000,33.99 ,10/2/2017
A4930,A Manual of Acupuncture,MEDICAL,Paid,Everyone,Medical,0,3.5,214,68,1000,33.99 ,10/2/2017
A4931,Homeopathic Medicine Finder,MEDICAL,Free,Everyone,Medical,0,3.6,10,15,1000,0.00 ,11/20/2017
A4932,live Point,MEDICAL,Free,Mature 17+,Medical,0,3.6,54,17,5000,0.00 ,7/3/2018
A4933,CCHT PREP,MEDICAL,Paid,Everyone,Medical,0,3.6,25,0.259765625,1000,10.99 ,12/8/2016
A4934,LabCorp | Patient,MEDICAL,Free,Everyone,Medical,0,3.6,27,28,10000,0.00 ,4/19/2018
A4935,Arogyam EH,MEDICAL,Free,Everyone,Medical,0,3.6,18,3.5,1000,0.00 ,5/12/2018
A4936,HealtheLife,MEDICAL,Free,Everyone,Medical,0,3.6,190,7.7,100000,0.00 ,1/2/2018
A4937,Radiology CT Viewer,MEDICAL,Free,Everyone,Medical,0,3.6,35,88,10000,0.00 ,1/20/2018
A4938,Fever Meter,MEDICAL,Free,Everyone,Medical,0,3.6,26,0.952148438,5000,0.00 ,5/10/2015
A4939,Cochrane Library,MEDICAL,Free,Everyone,Medical,0,3.7,3,10,100,0.00 ,7/17/2018
A4940,myAir™ for Air10™ by ResMed,MEDICAL,Free,Everyone,Medical,0,3.7,236,18,50000,0.00 ,7/25/2018
A4941,Nucleus Smart,MEDICAL,Free,Everyone,Medical,0,3.7,20,19,1000,0.00 ,6/27/2018
A4942,JH Blood Pressure Monitor,MEDICAL,Free,Everyone,Medical,0,3.7,9,2.9,500,0.00 ,7/21/2018
A4943,JH Blood Pressure Monitor,MEDICAL,Free,Everyone,Medical,0,3.7,9,2.9,500,0.00 ,7/21/2018
A4944,MbH BP,MEDICAL,Free,Everyone,Medical,0,3.7,9,23,1000,0.00 ,10/3/2017
A4945,Castlight Mobile,MEDICAL,Free,Everyone,Medical,0,3.7,529,26,100000,0.00 ,7/30/2018
A4946,AZ Immune Related AEManagement,MEDICAL,Free,Everyone,Medical,0,3.7,3,7.3,500,0.00 ,5/24/2018
A4947,Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,Free,Everyone,Medical,0,3.7,3,7.7,5000,0.00 ,7/16/2018
A4948,Blood Pressure(BP) Diary,MEDICAL,Free,Everyone,Medical,0,3.7,3596,8.4,1000000,0.00 ,7/18/2018
A4949,Blood Pressure(BP) Diary,MEDICAL,Free,Everyone,Medical,0,3.7,3596,8.4,1000000,0.00 ,7/18/2018
A4950,Interactive CT & MRI Anat.Lite,MEDICAL,Free,Everyone,Medical,0,3.8,534,14,100000,0.00 ,7/30/2012
A4951,Hypertension High blood pressure,MEDICAL,Free,Everyone,Medical,0,3.8,292,2.7,100000,0.00 ,4/16/2018
A4952,Hypertension Hi blood pressure,MEDICAL,Free,Everyone,Medical,0,3.8,292,2.7,100000,0.00 ,4/16/2018
A4953,High Blood Pressure,MEDICAL,Free,Everyone,Medical,0,3.8,4,2.9,1000,0.00 ,6/1/2016
A4954,AAFP,MEDICAL,Free,Everyone,Medical,0,3.8,63,24,10000,0.00 ,6/22/2018
A4955,AAFP,MEDICAL,Free,Everyone,Medical,0,3.8,63,24,10000,0.00 ,6/22/2018
A4956,Lippincott Nursing Advisor,MEDICAL,Free,Everyone,Medical,0,3.8,343,26,50000,0.00 ,5/1/2018
A4957,ScriptSave WellRx Rx Discounts,MEDICAL,Free,Everyone,Medical,0,3.8,700,37,100000,0.00 ,6/21/2018
A4958,ScriptSave WellRx Rx Discounts,MEDICAL,Free,Everyone,Medical,0,3.8,700,37,100000,0.00 ,6/21/2018
A4959,Deaf Interpreter,MEDICAL,Free,Everyone,Medical,0,3.8,24,4.4,1000,0.00 ,9/26/2017
A4960,RadRevision: Anatomy on CT,MEDICAL,Free,Everyone,Medical,0,3.8,568,42,50000,0.00 ,1/22/2014
A4961,IBM Micromedex Drug Info,MEDICAL,Paid,Everyone,Medical,0,3.8,206,9.5,10000,2.99 ,4/25/2018
A4962,IBM Micromedex Drug Info,MEDICAL,Paid,Everyone,Medical,0,3.8,206,9.5,10000,2.99 ,4/25/2018
A4963,Simple Blood Pressure log,MEDICAL,Free,Everyone,Medical,0,3.9,31,10,1000,0.00 ,1/15/2016
A4964,OneTouch Reveal,MEDICAL,Free,Everyone,Medical,0,3.9,6266,34,500000,0.00 ,5/22/2018
A4965,OptoDrum,MEDICAL,Paid,Everyone,Medical,0,3.9,10,0.369140625,1000,5.99 ,5/26/2015
A4966,CT MyChiroTown Mobile,MEDICAL,Free,Everyone,Medical,0,3.9,40,4,5000,0.00 ,7/7/2015
A4967,Davis's Drug Guide,MEDICAL,Free,Everyone,Medical,0,3.9,272,6.4,50000,0.00 ,12/11/2017
A4968,AQ Aspergers Test,MEDICAL,Free,Everyone,Medical,0,3.9,265,0.697265625,10000,0.00 ,10/14/2015
A4969,"Talking Pictures: Autism, CP",MEDICAL,Free,Everyone,Medical,0,3.9,22,0.782226563,5000,0.00 ,3/6/2017
A4970,LTC AS Legal,MEDICAL,Paid,Everyone,Medical,0,4,6,1.3,100,39.99 ,4/4/2018
A4971,Blood Pressure Tracker,MEDICAL,Free,Everyone,Medical,0,4,11,1.8,1000,0.00 ,11/8/2017
A4972,MyQuest for Patients,MEDICAL,Free,Everyone,Medical,0,4,3803,16,100000,0.00 ,3/13/2018
A4973,MedM Blood Pressure,MEDICAL,Free,Everyone,Medical,0,4,255,16,10000,0.00 ,5/25/2018
A4974,Pill Identifier and Drug list,MEDICAL,Free,Everyone,Medical,0,4,488,17,100000,0.00 ,8/1/2018
A4975,High Blood Pressure Symptoms,MEDICAL,Free,Everyone,Medical,0,4,531,2.3,100000,0.00 ,1/18/2015
A4976,Teladoc Member,MEDICAL,Free,Everyone,Medical,0,4,2094,23,500000,0.00 ,7/26/2018
A4977,Teladoc Member,MEDICAL,Free,Everyone,Medical,0,4,2094,23,500000,0.00 ,7/26/2018
A4978,Ebenezer AH,MEDICAL,Free,Everyone,Medical,0,4,4,27,500,0.00 ,5/5/2017
A4979,Prestige AH,MEDICAL,Free,Everyone,Medical,0,4,2,29,100,0.00 ,5/11/2017
A4980,Familyfirst Messenger,MEDICAL,Free,Everyone,Medical,0,4,1,3.3,10,0.00 ,7/12/2018
A4981,Blood Pressure(BP) Report Lite,MEDICAL,Free,Everyone,Medical,0,4,91,0.327148438,10000,0.00 ,2/8/2012
A4982,CT Abdomen Pelvis,MEDICAL,Free,Everyone,Medical,0,4,36,36,10000,0.00 ,1/20/2018
A4983,Block Buddy,MEDICAL,Paid,Everyone,Medical,0,4,15,5,1000,14.99 ,8/1/2018
A4984,Block Buddy,MEDICAL,Paid,Everyone,Medical,0,4,15,5,1000,14.99 ,8/1/2018
A4985,Super Ear,MEDICAL,Free,Everyone,Medical,0,4,3498,6.6,100000,0.00 ,5/1/2018
A4986,e-Anatomy,MEDICAL,Free,Everyone,Medical,0,4,1545,74,100000,0.00 ,7/30/2018
A4987,Super Ear Super Hearing,MEDICAL,Free,Everyone,Medical,0,4,122,0.95703125,10000,0.00 ,7/13/2018
A4988,Bacterial Vaginosis Symptoms,MEDICAL,Free,Everyone 10+,Medical,0,4.1,698,2.4,100000,0.00 ,2/3/2015
A4989,Super Hearing Super Ear Amplifier,MEDICAL,Free,Everyone,Medical,0,4.1,21,20,1000,0.00 ,6/11/2018
A4990,Super Hearing Super Ear Amplifier,MEDICAL,Free,Everyone,Medical,0,4.1,21,20,1000,0.00 ,6/11/2018
A4991,Complete Anatomy for Android,MEDICAL,Free,Everyone,Medical,0,4.1,90,21,1000,0.00 ,7/11/2018
A4992,Essential Anatomy 3,MEDICAL,Paid,Mature 17+,Medical,0,4.1,1533,42,50000,11.99 ,8/7/2014
A4993,Essential Anatomy 3,MEDICAL,Paid,Mature 17+,Medical,0,4.1,1533,42,50000,11.99 ,8/7/2014
A4994,AnatomyMapp,MEDICAL,Paid,Everyone,Medical,0,4.1,80,48,5000,14.99 ,11/5/2013
A4995,AnatomyMapp,MEDICAL,Paid,Everyone,Medical,0,4.1,80,48,5000,14.99 ,11/5/2013
A4996,Whist - Tinnitus Relief,MEDICAL,Paid,Everyone,Medical,0,4.1,12,5.1,1000,1.99 ,3/2/2017
A4997,5-Minute Clinical Consult,MEDICAL,Free,Everyone,Medical,0,4.1,84,6.1,10000,0.00 ,12/11/2017
A4998,Christella VoiceUp,MEDICAL,Free,Everyone,Medical,0,4.1,38,70,5000,0.00 ,7/12/2018
A4999,BC Hospital Wait Times,MEDICAL,Free,Everyone,Medical,0,4.2,8,1.2,500,0.00 ,1/19/2016
A5000,Blood Pressure - Heartcare,MEDICAL,Free,Everyone,Medical,0,4.2,70,1.9,10000,0.00 ,5/27/2016
A5001,Monash Uni Low FODMAP Diet,MEDICAL,Paid,Everyone,Medical,0,4.2,1135,12,100000,9.00 ,7/16/2018
A5002,Monash Uni Low FODMAP Diet,MEDICAL,Paid,Everyone,Medical,0,4.2,1135,12,100000,9.00 ,7/16/2018
A5003,ERres- Emergency Medicine,MEDICAL,Paid,Everyone,Medical,0,4.2,45,14,1000,4.99 ,8/18/2015
A5004,Radiology CT Anatomy,MEDICAL,Free,Everyone,Medical,0,4.2,345,14,50000,0.00 ,1/20/2018
A5005,To,MEDICAL,Free,Everyone,Medical,0,4.2,22,15,10000,0.00 ,5/30/2018
A5006,ClearCareGo Caregiver,MEDICAL,Free,Everyone,Medical,0,4.2,1746,16,50000,0.00 ,7/25/2018
A5007,Low Blood Pressure Symptoms,MEDICAL,Free,Everyone,Medical,0,4.2,28,2.3,10000,0.00 ,1/20/2015
A5008,Anti Mosquito simulation,MEDICAL,Paid,Everyone,Medical,0,4.2,74,2.6,1000,1.50 ,9/6/2014
A5009,Blood Donor,MEDICAL,Free,Everyone,Medical,0,4.2,4476,20,500000,0.00 ,7/31/2018
A5010,Cardinal Glennon ER Reference,MEDICAL,Free,Everyone 10+,Medical,0,4.2,19,20,1000,0.00 ,9/21/2017
A5011,"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,Paid,Everyone,Medical,0,4.2,168,25,10000,24.99 ,8/11/2017
A5012,"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,Paid,Everyone,Medical,0,4.2,168,25,10000,24.99 ,8/11/2017
A5013,CT Scan Viewer 3D,MEDICAL,Free,Everyone,Medical,0,4.2,6,29,1000,0.00 ,6/20/2018
A5014,BP Tracker-Symptoms & Solution,MEDICAL,Free,Everyone,Medical,0,4.2,34,3.2,1000,0.00 ,10/12/2016
A5015,Deep Sleep and Relax Hypnosis,MEDICAL,Free,Everyone,Medical,0,4.2,4852,34,100000,0.00 ,10/22/2013
A5016,Blood Pressure Companion,MEDICAL,Paid,Everyone,Medical,0,4.2,178,4.8,1000,0.99 ,7/22/2018
A5017,Blood Pressure Companion,MEDICAL,Paid,Everyone,Medical,0,4.2,178,4.8,1000,0.99 ,7/22/2018
A5018,PTA Content Master,MEDICAL,Paid,Everyone,Medical,0,4.2,64,41,1000,29.99 ,12/22/2015
A5019,PTA Content Master,MEDICAL,Paid,Everyone,Medical,0,4.2,64,41,1000,29.99 ,12/22/2015
A5020,Banfield Pet Health Tracker,MEDICAL,Free,Everyone,Medical,0,4.2,1747,5.9,100000,0.00 ,10/17/2016
A5021,Banfield Pet Health Tracker,MEDICAL,Free,Everyone,Medical,0,4.2,1747,5.9,100000,0.00 ,10/17/2016
A5022,"End Anxiety Pro - Stress, Panic Attack Help",MEDICAL,Paid,Everyone,Medical,0,4.2,33,53,1000,3.99 ,5/8/2018
A5023,"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,Free,Everyone,Medical,0,4.2,4559,6.4,100000,0.00 ,7/27/2018
A5024,Blood Pressure,MEDICAL,Free,Everyone,Medical,0,4.2,33033,7.4,5000000,0.00 ,7/24/2018
A5025,Blood Pressure,MEDICAL,Free,Everyone,Medical,0,4.2,33033,7.4,5000000,0.00 ,7/24/2018
A5026,5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,Free,Everyone,Medical,0,4.2,33,8,10000,0.00 ,5/2/2018
A5027,DreamMapper,MEDICAL,Free,Everyone,Medical,0,4.2,10710,8.5,100000,0.00 ,7/3/2018
A5028,Recognise Foot,MEDICAL,Paid,Everyone,Medical,0,4.2,9,95,1000,7.49 ,9/14/2017
A5029,OnTrack Diabetes,MEDICAL,Free,Everyone,Medical,0,4.3,6079,1.8,500000,0.00 ,1/17/2018
A5030,REDCap Mobile App,MEDICAL,Free,Everyone,Medical,0,4.3,56,11,10000,0.00 ,7/31/2018
A5031,Registered Dietitian Pocket Prep,MEDICAL,Free,Everyone,Medical,0,4.3,283,12,5000,0.00 ,7/12/2018
A5032,Paramedic Pocket Prep,MEDICAL,Free,Everyone,Medical,0,4.3,460,13,10000,0.00 ,7/12/2018
A5033,POCKET ATLAS OF CT HEAD,MEDICAL,Free,Everyone,Medical,0,4.3,22,18,10000,0.00 ,3/16/2018
A5034,LactMed,MEDICAL,Free,Everyone,Medical,0,4.3,573,2,100000,0.00 ,6/1/2017
A5035,High Blood Pressure Symptoms,MEDICAL,Free,Everyone,Medical,0,4.3,46,2,10000,0.00 ,4/5/2017
A5036,EP Mobile,MEDICAL,Free,Everyone,Medical,0,4.3,267,2.3,50000,0.00 ,7/8/2018
A5037,CT Sessions,MEDICAL,Free,Everyone,Medical,0,4.3,62,20,5000,0.00 ,12/15/2014
A5038,"Pzizz - Sleep, Nap, Focus",MEDICAL,Free,Everyone,Medical,0,4.3,5521,22,100000,0.00 ,7/1/2018
A5039,HESI A2 Pocket Prep,MEDICAL,Free,Everyone,Medical,0,4.3,2108,28,50000,0.00 ,5/2/2018
A5040,My Cancer Coach,MEDICAL,Free,Everyone,Medical,0,4.3,44,34,10000,0.00 ,4/12/2018
A5041,Pain Tracker & Diary,MEDICAL,Paid,Everyone,Medical,0,4.3,3,4.6,100,2.99 ,1/2/2018
A5042,CF GeneE,MEDICAL,Free,Everyone,Medical,0,4.3,16,40,1000,0.00 ,5/31/2018
A5043,CT Scan Cross Sectional Anatomy,MEDICAL,Free,Everyone,Medical,0,4.3,10,46,100,0.00 ,7/19/2018
A5044,CT Scan Cross Sectional Anatomy,MEDICAL,Free,Everyone,Medical,0,4.3,10,46,100,0.00 ,7/19/2018
A5045,DMC ER Now,MEDICAL,Free,Everyone,Medical,0,4.3,6,5.3,1000,0.00 ,3/16/2017
A5046,Nursing Central,MEDICAL,Free,Everyone,Medical,0,4.3,168,5.8,10000,0.00 ,1/29/2018
A5047,Blood Pressure Monitor,MEDICAL,Free,Everyone,Medical,0,4.3,17,6,10000,0.00 ,2/25/2017
A5048,Blood Pressure Monitor,MEDICAL,Free,Everyone,Medical,0,4.3,17,6,10000,0.00 ,2/25/2017
A5049,EMT Study - NREMT Test Prep,MEDICAL,Paid,Everyone,Medical,0,4.3,35,0.841796875,5000,3.99 ,12/3/2014
A5050,Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,Free,Everyone,Medical,0,4.3,123,86,10000,0.00 ,6/1/2018
A5051,Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,Free,Everyone,Medical,0,4.3,123,86,10000,0.00 ,6/1/2018
A5052,Pocket Lab Values,MEDICAL,Paid,Everyone,Medical,0,4.3,214,0.877929688,10000,2.99 ,11/22/2012
A5053,Critical Care Paramedic Review,MEDICAL,Paid,Everyone 10+,Medical,0,4.4,17,1.8,1000,9.99 ,5/14/2018
A5054,Official NBSTSA CST Exam Prep,MEDICAL,Free,Everyone,Medical,0,4.4,2159,11,10000,0.00 ,5/17/2018
A5055,Official NBSTSA CSFA Exam Prep,MEDICAL,Free,Everyone,Medical,0,4.4,137,11,1000,0.00 ,5/17/2018
A5056,PMHNP-BC Pocket Prep,MEDICAL,Free,Everyone,Medical,0,4.4,112,13,1000,0.00 ,7/12/2018
